index	ldl	gluc	tc	tg	freeze_dried	pos_bio	Löpnr	batch_bio	protein	filename	batch	tank	line	diet	Exp	date	filename9	filename10	overfeeding	cholesterol	glucose	VAST	plate	Imaged	age	tod	early_nwt	early_dich	late_nwt	late_dich	sec16b_dich	late_wt	late_inframe	late_frameshift	late_Area_total	late_wt_call	early_wt	early_inframe	early_frameshift	early_Area_total	early_wt_call	gene	qRNA	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	ROI_edge	LocalName	NrLipids	LiverRefinedArea	LipidArea	AverageLipidsIntensity	AverageLipidsBGIntensity	PostCheckValid	LiverArea	NrofSpots	bld	bodyfat	Length_1_1	Area_1_1	Border_1_1	Border_size_1_1	BodyPigm_Total_1_1	BodyPigm_Average_1_1	BodyPigm_Stdev_1_1	Length_1_4	Area_1_4	Border_1_4	Border_size_1_4	BodyPigm_Total_1_4	BodyPigm_Average_1_4	BodyPigm_Stdev_1_4	Length_1_7	Area_1_7	Border_1_7	Border_size_1_7	BodyPigm_Total_1_7	BodyPigm_Average_1_7	BodyPigm_Stdev_1_7	Length_1_10	Area_1_10	Border_1_10	Border_size_1_10	BodyPigm_Total_1_10	BodyPigm_Average_1_10	BodyPigm_Stdev_1_10	Date	length	Border_size_length	dorsal_area	lateral_area	Border_size_lat_area	length_Res	dorsal_area_Res	lateral_area_Res	tc_Res	tg_Res	gluc_Res	ldl_Res	tc_Res1	tg_Res1	gluc_Res1	ldl_Res1	NrCells_Res1	Volume_Res1	CellVolume_Av_Res1	CellVolume_Stdev_Res1	CellInt_Av_Res1	CellInt_Stdev_Res1	IV_Res1	ISA_Res1	IED_Res1	IPAL1_Res1	IPAL2_Res1	IPAL3_Res1	NrLipids_Res1	LiverRefinedArea_Res1	NrLipids_Res2	intlength	intdorsal_area	intlateral_area	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3	intNrLipids	intLiverRefinedArea	intldl	inttg	inttc	intgluc
AN112	32.055924	6.2396196	43.039944	91.143411	0	14	112	44	12.417888	InsH2Bfabp_CD15_11dpf_vast01_tank07_plate07_sec16b_200818_1100_e08	19	79	insH2Bfabp	CD15	SEC16B	200817	1100	e08	1	0	0	1	7	1	11	3	1	1	.7798586	1	1	.22014141	0	.77985859	10466	1	0	.38202247	.61797753	979	1	SEC16B	3	221970	6937	5652	58	15	32	1	1116567	71042	94	154	113	65	0	200818_200818_1100_e08	91	158620	7069	51.502698	74.500337	1	20266	14	0	1	4292.272	1156033.9	0	0	1.756e+09	6858.8745	16751.44	4282.7157	1533463.1	0	0	1.824e+09	7123.2975	15548.449	4245.4551	1160520	0	0	1.745e+09	6818.2498	16660.031	4283.4279	1575153.8	0	0	1.892e+09	7391.95	15730.825	8/18/2020 11:36	4292.272	0	1156034	1533463	0	-151.528	24536.72	32625.36	-12.91203	-53.99277	-1.677882	-2.808876	-10.35124	-42.67618	-1.31996	-.7778937	-2.770269	-32200.3	-603.8642	-311.1854	8.147784	4.296052	-389324	-13665.84	-2.933985	-29.46359	-14.10281	5.758555	-5.716867	9872.829	-16.00032	.0831466	-.4613071	-.3305772	-.4067242	-.5453304	-.4337449	.0332065	.5645669	1.21679	-.8871465	-.8629628	-.5453304	-.9630423	-.7488504	.5074458	.159222	.1898871	.4806444	-.1479871	.2692676	-.888338
AN113	28.739794	11.279312	45.571705	106.33398	0	15	113	44	18.397265	InsH2Bfabp_CD15_11dpf_vast01_tank07_plate07_sec16b_200818_1100_f08	19	79	insH2Bfabp	CD15	SEC16B	200817	1100	f08	1	0	0	1	7	1	11	3	.1110761	0	.0270165	0	0	.97298348	0	.02701651	17989	1	.88892385	0	.11107615	3178	1	SEC16B	1	246129	7692	4849	55	7	32	1	1323193	81989	88	189	144	65	0	200818_200818_1100_f08	128	162220	8045	56.6945	69.334129	1	20953	139	0	1	4173.4625	1178883.1	1	11	1.780e+09	6952.0032	16799.956	4184.2943	1524939.6	1	13	1.829e+09	7146.0812	15810.768	4168.6226	1185821.5	1	11	1.777e+09	6940.601	16781.029	4185.3234	1579011.8	1	13	1.939e+09	7573.5199	16162.317	8/18/2020 11:39	4173.462	11	1178883	1524940	13	21.37575	-65709.54	-51395.85	-10.36145	-38.77828	3.355847	-6.129055	-9.52466	-34.06781	2.823733	-5.316329	-2.770269	-8041.298	151.1358	-1114.185	5.147784	-3.703947	-182698	-2718.836	-8.933986	5.53641	16.89719	5.758555	31.28313	13472.83	18.62821	-.2674059	-.3626485	-.4114769	-.4067242	-.1406355	.4337449	-.5397	.3273264	-1.199681	-.3799974	-.2584591	-.8392736	.1992013	.8392736	.5074458	.4781687	.3146702	.1289011	.1674606	.4120444	.0739808
AN114	29.845171	12.719225	55.698751	159.50097	0	16	114	44	18.302355	InsH2Bfabp_CD15_11dpf_vast01_tank07_plate07_sec16b_200818_1100_g08	19	79	insH2Bfabp	CD15	SEC16B	200817	1100	g08	1	0	0	1	7	1	11	3	1	1	.9295926	1	1	.07040736	.12441245	.80518019	20424	1	0	.38879261	.61120739	5193	1	SEC16B	3	324800	9553	5918	37	6	34	1	1945606	105284	107	221	142	59	0	200818_200818_1100_g08	187	195331	13850	118.69988	164.08405	1	24341	82	21.20602	0	3951.8445	1419456.8	1	23	2.317e+09	9051.5896	19556.988	3956.462	1795390.6	1	32	2.450e+09	9571.8503	18834.798	3943.9395	1416974.5	1	21	2.313e+09	9035.6212	19531.301	3967.5923	1767277.8	1	33	2.462e+09	9616.0171	18941.931	8/18/2020 11:43	3951.844	23	1419457	1795391	32	117.9906	81833.85	133727	-.2155779	14.41264	4.789794	-5.027727	.6219513	19.18826	4.271187	-4.215095	-.770269	70629.7	2012.136	-45.18543	-12.85222	-4.703948	439715	20576.16	10.06601	37.53641	14.89719	-.2414449	90.28313	46583.83	55.81667	-.8351834	1.481197	1.693494	-.1489679	1.073839	1.434899	.3033943	-1.088633	-1.534121	.7488504	.7058794	.63364	.9118606	.6539285	-.2584591	1.128672	1.046824	.2599896	1.254339	.9794337	.3784071
AN115	49.741951	5.7596488	111.3975	281.02552	0	17	115	44	23.332624	InsH2Bfabp_CD15_11dpf_vast01_tank07_plate07_sec16b_200818_1100_h08	19	79	insH2Bfabp	CD15	SEC16B	200817	1100	h08	1	0	0	1	7	1	11	3	.7530812	1	.8267987	1	1	.17320126	.13660359	.69019514	16859	1	.24691883	.10936393	.64371724	7059	1	SEC16B	3	254219	7263	4109	37	7	35	1	1482217	87525	102	169	143	54	0	200818_200818_1100_h08	221	205346	13796	98.812999	145.61696	1	24362	121	512.3376	0	4202.9932	1353930.1	1	16	2.234e+09	8727.4079	19297.298	4201.4239	1720712.3	1	24	2.324e+09	9079.525	18182.366	4168.106	1352584.2	1	17	2.229e+09	8707.2599	19273.052	4196.9405	1744518.4	1	26	2.400e+09	9373.6854	18411.791	8/18/2020 11:47	4202.993	16	1353930	1720712	24	183.5035	30378.46	12675.79	55.502	135.9611	-2.175745	14.865	54.88501	135.173	-3.44321	14.64972	.2297309	48.70197	-277.8642	-1854.185	-12.85222	-3.703947	-23674	2817.164	5.066015	-14.46359	15.89719	-5.241445	124.2831	56598.83	83.21938	-.2052851	.9475207	.9475207	-.0082456	.0908251	.024739	-1.344434	-1.088633	-1.199681	-.1239993	-.0082456	.0660118	-.5453304	.7271971	-.7708607	1.396212	1.25125	1.928072	3.016449	3.016449	-.9725657
AN116	29.845171	12.95921	45.571705	118.99279	0	18	116	44	24.376643	InsH2Bfabp_CD15_11dpf_vast01_tank07_plate08_sec16b_200818_1100_a10	19	79	insH2Bfabp	CD15	SEC16B	200817	1100	a10	1	0	0	1	8	1	11	3			.9643304	1	1	.03566959	.02905976	.93527067	25568	1						SEC16B	3	177200	6329	3511	58	14	28	1	1093403	63387	92	148	122	54	0	200818_200818_1100_a10	133	178482	7640	82.642288	119.87071	1	23265	151	0	1	4630.7494	1235228.3	0	0	1.890e+09	7383.0578	17398.9	4354.1176	1608889.2	0	0	1.938e+09	7570.2318	16252.345	4534.2402	1242525.6	0	0	1.878e+09	7337.8402	17309.994	4349.0318	1631439.2	0	0	2.004e+09	7829.782	16404.346	8/18/2020 11:51	4630.75	0	1235228	1608889	0	186.9495	-7907.45	-68441.27	-10.30498	-26.04769	5.017851	-5.035824	-11.24461	-28.02151	3.594479	-5.479611	-6.770269	-76970.3	-1211.864	-2452.186	8.147784	3.296053	-412488	-21320.84	-4.933985	-35.46359	-5.102814	-5.241445	36.28313	29734.83	12.91578	1.396212	.0075502	-.0075502	-.8045964	-1.434899	-1.073839	-1.992123	.5645669	.9118606	-.9371445	-1.166479	-.6539285	-1.044936	-.2755487	-.7708607	.5123105	.7129065	.2599896	.4542952	.4120444	.4307273
AN117	26.529041	6.7195903	55.698751	177.2233	0	19	117	44	23.712267	InsH2Bfabp_CD15_11dpf_vast01_tank07_plate08_sec16b_200818_1100_b10	19	79	insH2Bfabp	CD15	SEC16B	200817	1100	b10	1	0	0	1	8	1	11	3			.6585288			.3414712	.15916625	.49936256	15688	1						SEC16B		281180	9696	8535	38	9	29	1	1505841	85661	103	190	119	63	0	200818_200818_1100_b10	270	204113	15891	91.916342	131.23612	1	27387	79	63.61808	1	2494.8171	1097415.8	1	41	1.967e+09	7684.7288	19073.21	2534.6049	1285293	1	79	2.113e+09	8254.4217	18886.912	2519.9547	1103427.1	1	42	1.979e+09	7730.06	19130.248	2547.9974	1293846.4	1	82	2.146e+09	8384.5843	19046.594	8/18/2020 11:59	2494.817	41	1097416	1285293	79	-861.6877	-8830.705	-113561.5	-.1591103	32.20676	-1.227733	-8.356003	-.9363042	30.92352	-2.552891	-8.68568	-5.770269	27009.7	2155.136	2571.814	-11.85222	-1.703947	-49.99701	953.164	6.066015	6.53641	-8.102814	3.758555	173.2831	55365.83	133.0316	-2.746467	-.7524055	-1.578469	-.6848778	.4156972	1.534121	1.30453	-.9630423	-.4610861	-.0908251	-.1073974	.1907976	.2244998	-.451935	.2669941	1.9251	1.218875	-.1094816	1.532822	.9794337	-.7532794
AN118	22.107534	4.0797513	43.039944	103.80222	0	20	118	44	19.726016	InsH2Bfabp_CD15_11dpf_vast01_tank07_plate08_sec16b_200818_1100_c10	19	79	insH2Bfabp	CD15	SEC16B	200817	1100	c10	1	0	0	1	8	1	11	3	.9484166	1	.7815307	1	1	.21846931	0	.78153068	13471	1	.05158342	.1338557	.81456089	3063	1	SEC16B	3	268540	7673	7575	34	10	35	1	1750095	100221	95	179	157	60	0	200818_200818_1100_c10	260	154432	19547	59.510362	81.511621	1	21974	127	0	0	4250.2357	1170030.5	0	0	1.930e+09	7540.6767	18249.207	4123.209	1513574.8	0	0	2.086e+09	8147.4203	17620.895	4299.2202	1181933.6	0	0	1.937e+09	7566.5931	18233.046	4132.4938	1547100.8	0	0	2.197e+09	8583.7014	17973.565	8/18/2020 12:04	4250.236	0	1170031	1513575	0	-193.5642	52397.94	34656.05	-12.7991	-41.1904	-3.873536	-12.78156	-12.47063	-38.13468	-4.606357	-12.33094	.2297309	14369.7	132.1358	1611.815	-15.85222	-.7039474	244204	15513.16	-1.933985	-4.46359	29.89719	.7585551	163.2831	5684.829	155.7585	-.0528752	-.4114769	-.4445756	-.0082456	.2244998	.4156972	1.012585	-1.289085	-.1239993	.3273264	.4337449	-.4795057	-.2927191	1.182917	-.1073974	1.836626	.0983092	-.6785297	.0834373	.2692676	-1.501086
AN119	32.055924	10.559356	53.166989	154.43745	0	21	119	44	22.003874	InsH2Bfabp_CD15_11dpf_vast01_tank07_plate08_sec16b_200818_1100_d10	19	79	insH2Bfabp	CD15	SEC16B	200817	1100	d10	1	0	0	1	8	1	11	3	1	1	.8840316	1	1	.1159684	.14215945	.74187213	20885	1	0	.06239737	.93760263	1827	1	SEC16B	3	266081	6652	5316	61	12	40	1	1869985	96353	119	176	163	56	0	200818_200818_1100_d10	60	187155	3378	52.209238	96.475811	1	21974	76	8.48241	1	4425.7091	1412907.1	1	15	2.327e+09	9088.4789	19613.42	4449.5365	1809177.9	1	19	2.347e+09	9169.2521	17942.21	4458.0008	1426514.9	1	15	2.329e+09	9097.0792	19564.157	4465.1264	1827002.6	1	14	2.411e+09	9416.3312	18144.113	8/18/2020 12:08	4425.709	15	1412907	1809178	19	379.6999	29742.01	37875.4	-2.653227	9.46876	2.600105	-2.837217	-2.997746	9.983667	1.527844	-2.862541	5.229731	11910.7	-888.8642	-647.1854	11.14778	1.296053	364094	11645.16	22.06602	-7.46359	35.89719	-3.241445	-36.71687	38407.83	-65.79748	.5824836	1.396212	1.9251	.5938214	.1907976	-.7708607	-.1499619	.8045964	.4980894	.5645669	.3447755	1.368829	-.3360381	1.348083	-.5742636	-.2830892	.8787846	.4806444	1.124338	.8388838	-.0675375
AN120	44.215068	8.8794586	75.952842	225.32676	0	22	120	44	20.675123	InsH2Bfabp_CD15_11dpf_vast01_tank07_plate08_sec16b_200818_1100_e10	19	79	insH2Bfabp	CD15	SEC16B	200817	1100	e10	1	0	0	1	8	1	11	3	.1134806	0	.0273519	0	0	.97264808	0	.0273519	16306	1	.88651942	0	.11348058	3939	1	SEC16B	1	339666	8087	7032	44	10	42	1	2379182	125840	119	232	175	48	0	200818_200818_1100_e10	0	535	0	9.3735795		1	0	0	0	0	3809.5526	1680457.2	1	44	2.606e+09	10180.945	19919.371	3823.1413	1861994	1	52	2.706e+09	10569.562	19631.11	3811.9188	1652164.9	1	41	2.579e+09	10072.364	19918.167	3815.6711	1821589.4	1	49	2.603e+09	10169.886	19295.32	8/18/2020 12:12	3809.552	44	1680457	1861994	52	532.6059	99045.94	63066.31	20.15145	80.38201	.9142426	9.317878	20.15801	82.31718	.0390202	9.5399	7.229731	85495.7	546.1358	1068.815	-5.852216	-.7039474	873291	41132.16	22.06602	48.53641	47.89719	-11.24144	-96.71687	-148212.2	-2.863391	-1.046824	2.746467	2.364134	.7708607	1.348083	.5840145	.7659457	-.4156972	-.1239993	1.589968	1.994911	1.368829	1.289085	1.886627	-1.308247	-1.9251	-2.168502	1.563442	2.195427	1.972142	-.323715
AN121	50.847328	10.799342	78.484604	215.19972	0	23	121	44	14.980479	InsH2Bfabp_CD15_11dpf_vast01_tank07_plate08_sec16b_200818_1100_f10	19	79	insH2Bfabp	CD15	SEC16B	200817	1100	f10	1	0	0	1	8	1	11	3	.8180328	1	.9532823	1	1	.04671771	.18420373	.76907855	11623	1	.18196721	.19016393	.62786885	610	1	SEC16B	3															200818_200818_1100_f10	0	471	0	37.525286		1	0	0	0	0	4512.5672	1284694.8	0	0	1.999e+09	7808.2474	17963.907	4233.957	1621510	0	0	2.037e+09	7957.5151	16768.364	4463.8402	1279132.1	0	0	1.984e+09	7748.6541	17884.895	4224.0881	1639544.1	0	0	2.102e+09	8211.4353	16948.116	8/18/2020 12:16	4512.567	0	1284695	1621510	0	68.76738	80538.66	5803.418	22.70203	70.27889	2.828161	15.94609	24.29934	78.42932	2.799398	17.29101													-96.71687	-148276.2	-2.821231	.8351834	.4279676	.1134945													-1.9251	-2.364134	2.043271	1.995065	2.161062	-.0353573
AN122	32.055924	6.9595757	50.635228	88.611649	0	24	122	44	21.149677	InsH2Bfabp_CD15_11dpf_vast01_tank07_plate08_sec16b_200818_1100_g10	19	79	insH2Bfabp	CD15	SEC16B	200817	1100	g10	1	0	0	1	8	1	11	3	.535445		.9353442	1	1	.06465586	.04291673	.89242738	12466	1	.46455505	.07742584	.4580191	1989	1	SEC16B	3	175805	7325	5984	75	12	24	1	939175	61788	83	162	107	60	0	200818_200818_1100_g10	30	160218	1467	71.592222	140.2915	1	18081	95	0	1	4566.4881	1310265.5	0	0	2.186e+09	8538.9031	19182.649	4417.1964	1668524.2	0	0	2.310e+09	9024.9729	18119.718	4635.1326	1307633.7	0	0	2.180e+09	8514.4042	19151.889	4381.3153	1718200.1	0	0	2.401e+09	9377.2654	18358.637	8/18/2020 12:23	4566.488	0	1310266	1668524	0	122.6883	88324.8	24701.52	-5.12852	-56.28525	-1.017569	-2.849363	-5.309114	-54.94943	-1.964604	-2.760765	-10.77027	-78365.3	-215.8642	20.81457	25.14778	1.296053	-566716	-22919.84	-13.93399	-21.46359	-20.10281	.7585551	-66.71687	11470.83	-78.05299	1.114511	.6744897	.5123105	-1.134514	-1.482686	.1323128	.3559816	1.561435	.4980894	-1.134514	-1.199681	-1.103669	-.7708607	-1.044936	-.1073974	-.8245299	.2362315	.4806444	-.2066066	.6805383	-.6866431
AN123	12.159144	3.8397659	5.0635228	17.72233	0	25	123	44	16.593961	InsH2Bfabp_CD15_11dpf_vast01_tank07_plate08_sec16b_200818_1100_h10	19	79	insH2Bfabp	CD15	SEC16B	200817	1100	h10	1	0	0	1	8	1	11	3	.1100352	0	.2355407			.76445925	.23554073	0	20990	1	.88996479	0	.11003521	6816	1	SEC16B		226749	7086	6921	45	9	32	1	880152	67235	91	133	109	59	0	200818_200818_1100_h10	37	93133	2747	80.262467	89.970226	1	11660	2	0	1	4300.7886	1027911.4	0	0	1.496e+09	5842.6138	15347.266	4134.7367	1346423.3	0	0	1.519e+09	5935.128	14038.64	4260.581	1040143.4	0	0	1.506e+09	5881.4674	15363.63	4118.8983	1371096.8	0	0	1.572e+09	6139.6111	14204.2	8/18/2020 12:25	4300.789	0	1027911	1346423	0	-143.0114	-106394.8	-158855.2	-50.6814	-127.1506	-4.143343	-22.75019	-49.59464	-120.8504	-4.413333	-21.7671	-2.770269	-27421.3	-454.8642	957.8146	-4.852216	-1.703947	-625739	-17472.84	-5.933985	-50.46359	-18.10281	-.2414449	-59.71687	-55614.17	-26.86141	.0983092	-1.157696	-1.18773	-.4067242	-.3977839	-.2076192	.6589408	-.3099763	-.4610861	-1.234262	-1.01688	-.7164975	-1.482686	-.9500138	-.2584591	-.6186536	-.9475207	-1.816911	-1.427441	-2.195427	-1.620485
AN139	16.58065	5.0396927	15.190568	25.317614	0	41	139	44	13.366996	InsH2Bfabp_CD15_11dpf_vast01_tank07_plate08_sec16b_200818_1400_h12	19	79	insH2Bfabp	CD15	SEC16B	200817	1400	h12	1	0	0	1	8	1	11	6	.093038	0	.0285072	0	0	.97149277	0	.02850726	11576	1	.90696203	0	.09303797	1580	1	SEC16B	1	285529	5599	8542	61	15	51	1	2502074	104307	124	203	132	78	0	200818_200818_1400_h12	65	179653	3593	69.287138	102.38618	1	22005	23	9.330651	1	3479.5177	1366491.1	1	31	2.256e+09	8813.1128	19319.73	3480.2439	1613793.9	1	46	2.270e+09	8867.4258	18202.372	3468.7441	1362363.9	1	32	2.262e+09	8834.98	19358.131	3470.8472	1642684.3	1	48	2.335e+09	9122.7933	18375.289	8/18/2020 2:09	3479.518	31	1366491	1613794	46	-142.1809	73903.23	50394.41	-40.2532	-119.1725	-3.038846	-18.39347	-38.66945	-109.9534	-2.838613	-17.06926	16.22973	31358.7	-1941.864	2578.814	11.14778	4.296052	996183	19599.16	27.06602	19.53641	4.897186	18.75855	-31.71687	30905.83	-55.85561	-1.437407	1.073309	.0377594	1.719484	.5262936	-2.133366	1.344434	.8045964	1.21679	1.994911	.664174	1.684395	.4795057	.1323128	1.651266	-.2284748	.7726002	-1.259936	-1.275744	-1.268544	-1.166061
AN140	29.845171	7.6795318	43.039944	111.3975	0	42	140	44	11.848424	InsH2Bfabp_CD15_11dpf_vast01_tank07_plate09_sec16b_200818_1400_a08	19	79	insH2Bfabp	CD15	SEC16B	200817	1400	a08	1	0	0	1	9	1	11	6			1	1	1	0	.06707517	.93292481	9139	0						SEC16B	3	250812	7600	6938	34	7	33	1	1318247	88153	95	187	132	57	0	200818_200818_1400_a08	86	163574	4795	82.557006	118.38785	1	22123	28	0	1	4508.6685	1253023.1	1	13	1.863e+09	7275.7168	17060.369	4365.4329	1628538.2	1	8	1.936e+09	7564.1088	16108.977	4471.836	1243213.5	1	12	1.849e+09	7224.1988	17039.932	4360.7375	1644957.3	1	15	1.997e+09	7800.5685	16300.107	8/18/2020 2:17	4508.668	13	1253023	1628538	8	409.6206	-129816.5	-69719.12	-12.385	-33.06868	-.4049707	-5.132994	-10.39627	-22.22088	.0205361	-3.523376	-1.770269	-3358.298	59.13583	974.8146	-15.85222	-3.703947	-187644	3445.164	-1.933985	3.53641	4.897186	-2.241445	-10.71687	14826.83	-24.26372	.8139691	.1134945	.2207319	-.2755487	-.024739	.3623302	.679709	-1.289085	-1.199681	-.3977839	.024739	-.4795057	.1073974	.1323128	-.4795057	.1058988	.3626485	.2599896	.2959563	.2692676	-.5654101
AN141	42.004314	4.559722	63.294035	200.00915	0	43	141	44	22.003874	InsH2Bfabp_CD15_11dpf_vast01_tank07_plate09_sec16b_200818_1400_b08	19	79	insH2Bfabp	CD15	SEC16B	200817	1400	b08	1	0	0	1	9	1	11	6	1	1			1						0	0	1	414	1	SEC16B	3	108582	7239	7174	26	9	15	1	833466	47364	74	155	123	50	0	200818_200818_1400_b08	15	87687	1035	89.779023	187.58102	1	12227	13	253.6241	1	4517.3067	1208909.9	0	0	1.983e+09	7744.9407	18343.247	4205.5968	1581912.8	0	0	2.165e+09	8456.2522	17677.083	4506.8108	1210734.3	0	0	1.981e+09	7736.8753	18348.587	4173.1723	1560888.1	0	0	2.150e+09	8397.1679	17635.197	8/18/2020 2:21	4517.307	0	1208910	1581913	0	73.50664	3190.534	-36264.9	7.887916	55.5669	-3.530745	7.022101	6.966867	55.22205	-4.616458	6.575974	-19.77027	-145588.3	-301.8642	1210.815	-23.85222	-1.703947	-672425	-37343.84	-22.93398	-28.46359	-4.102814	-9.241445	-81.71687	-61060.17	-45.27391	.8567804	-.2052851	-.1439472	-1.886627	-2.331313	-.024739	.8228452	-1.796793	-.4610861	-1.308247	-1.390182	-1.390182	-.9118606	-.2160518	-1.059277	-1.18773	-1.100569	1.382994	1.852608	1.367861	-1.318969
AN142	28.739794	6.7195903	50.635228	141.77864	0	44	142	44	19.156551	InsH2Bfabp_CD15_11dpf_vast01_tank07_plate09_sec16b_200818_1400_c08	19	79	insH2Bfabp	CD15	SEC16B	200817	1400	c08	1	0	0	1	9	1	11	6	.839712	1	.8409128	1	1	.1590872	.09138936	.74952346	18361	1	.16028799	0	.83971201	2639	1	SEC16B	3	226724	6870	4842	57	11	33	1	1307152	80927	86	182	131	64	0	200818_200818_1400_c08	14	154738	857	58.266134	150.23043	1	18919	54	0	0	4462.7714	1206965.9	1	1	1.961e+09	7661.1523	18222.167	4245.9517	1608620	0	0	2.024e+09	7904.7829	16690.949	4353.7055	1215758.7	0	0	1.965e+09	7676.9374	18197.449	4241.2474	1599438.5	0	0	2.028e+09	7920.3189	16683.582	8/18/2020 2:25	4462.771	1	1206966	1608620	0	45.49088	5389.946	18878.54	-4.752069	-2.639684	-1.376841	-6.246468	-4.890847	.1035553	-2.039631	-6.140708	-1.770269	-27446.3	-670.8642	-1121.185	7.147784	.2960526	-198739	-3780.836	-10.93399	-1.46359	3.897186	4.758555	-82.71687	5990.829	-90.44309	.7325131	-.2362315	-.0226522	-.2755487	-.4156972	-.5262936	-.5982564	.4702759	.2160518	-.451935	-.2927191	-.9244287	-.2329639	.0825485	.3623302	-1.302425	.1134945	.1289011	.9141961	.6805383	-.7532794
AN143	33.161301	11.039327	50.635228	121.52455	0	45	143	44	22.668249	InsH2Bfabp_CD15_11dpf_vast01_tank07_plate09_sec16b_200818_1400_d08	19	79	insH2Bfabp	CD15	SEC16B	200817	1400	d08	1	0	0	1	9	1	11	6	.1173807	0	.0264622	0	0	.9735378	0	.02646219	20671	1	.8826193	0	.1173807	5742	1	SEC16B	1	175302	5843	5147	51	11	30	1	1406179	73290	103	185	112	58	0	200818_200818_1400_d08	15	140005	671	44.323691	96.06032	1	15696	54	0	1	4413.4981	1282930.3	0	0	2.063e+09	8057.3446	18505.798	4279.1108	1666041.9	0	0	2.046e+09	7993.7121	16705.987	4397.3647	1279730.2	0	0	2.054e+09	8023.0052	18463.691	4258.0637	1676599.1	0	0	2.106e+09	8228.08	16871.446	8/18/2020 2:28	4413.498	0	1282930	1666042	0	-30.30196	111449.6	101993.1	-4.733246	-22.86985	2.936932	-1.82901	-5.895351	-24.02253	1.75117	-2.446628	-4.770269	-78868.3	-1697.864	-816.1854	1.147784	.2960526	-99712	-11417.84	6.066015	1.53641	-15.10281	-1.241445	-81.71687	-8742.171	-79.73788	.4866505	.3950973	.4781687	-.6036857	-1.534121	-1.651266	-.286057	.1073974	.2160518	-.2244998	-.6235933	.1907976	-.0825485	-.8160462	-.3711493	-1.18773	-.1439472	.5958401	.5229299	.6805383	.009641
AN144	40.898938	11.039327	73.421081	189.88211	0	46	144	44	16.688872	InsH2Bfabp_CD15_11dpf_vast01_tank07_plate09_sec16b_200818_1400_e08	19	79	insH2Bfabp	CD15	SEC16B	200817	1400	e08	1	0	0	1	9	1	11	6	.2156155		.0276382	0		.9723618	0	.02763819	18308	1	.78438455	0	.21561545	3599	1	SEC16B		283003	6432	4348	51	10	44	2	78588	9909	37	89	35	33	0	200818_200818_1400_e08	68	152270	3571	47.32405	82.742777	1	16991	89	63.61808	0	4321.548	1271565.6	1	14	2.043e+09	7981.0159	18390.104	4277.1534	1650191	0	0	2.147e+09	8385.5355	17388.948	4353.1559	1295670.8	1	18	2.061e+09	8052.2625	18418.446	4266.7607	1663858.6	0	0	2.206e+09	8616.8255	17621.552	8/18/2020 2:32	4321.548	14	1271566	1650191	0	249.0194	-63400.81	134087.9	18.07143	45.51164	2.930967	5.904578	18.58092	50.88693	2.634018	6.466962	9.229731	28832.7	-1108.864	-1615.185	1.147784	-.7039474	-1427303	-74798.84	-59.93399	-94.46359	-92.10281	-26.24145	-28.71687	3522.829	-34.81733	.1898871	.2362315	.3950973	1.044936	.4702759	-.9630423	-1.099562	.1073974	-.1239993	-1.796793	-1.796793	-1.796793	-1.719484	-1.796793	-1.796793	-.159222	.0831466	1.318969	1.711675	1.87074	.009641
AN145	27.634417	6.7195903	55.698751	106.33398	0	47	145	44	20.959856	InsH2Bfabp_CD15_11dpf_vast01_tank07_plate09_sec16b_200818_1400_f08	19	79	insH2Bfabp	CD15	SEC16B	200817	1400	f08	1	0	0	1	9	1	11	6	.7010786	1	1	1	1	0	.02853463	.97146535	14754	0	.29892142	.1587057	.54237288	3245	1	SEC16B	3	215130	11323	9032	59	11	19	1	924571	70952	83	184	99	63	0	200818_200818_1400_f08	152	128229	8021	66.904622	104.32554	1	16523	201	0	1	4398.5208	1093856.8	0	0	1.712e+09	6686.7744	16801.721	4288.3928	1514860.8	0	0	1.920e+09	7498.7432	16200.822	4386.1046	1111232.9	0	0	1.724e+09	6732.8327	16800.937	4228.4897	1467906.5	0	0	1.881e+09	7346.9574	16145.834	8/18/2020 2:36	4398.521	0	1093857	1514861	0	-45.27901	-72684.05	-41378.41	.3679215	-38.01256	-1.394734	-7.363991	-.3615091	-37.3671	-2.327597	-7.677256	-15.77027	-39040.3	3782.136	3068.814	9.147784	.2960526	-581320	-13755.84	-13.93399	.5364097	-28.10281	3.758555	55.28313	-20518.17	65.01945	.4445756	-.793115	-.4279676	-1.684395	-.6235933	1.886627	1.530764	.664174	.2160518	-1.166479	-.8871465	-1.103669	-.1656644	-1.434899	.2669941	.7424226	-.4279676	.0032136	.1674606	.9794337	-.7532794
